cid,sellerid,brandname,InStock,priceRan,salesVol,Image
168633,300002,TAG Heuer,FALSE,3951,0,NULL
168634,300004,ZARA,FALSE,837,0,NULL
168635,300003,Celine,FALSE,3540,0,NULL
168636,300001,Hermès,FALSE,683,0,NULL
168637,300001,Bosideng,FALSE,675,0,NULL
168638,300003,Boss,FALSE,4690,0,NULL
168639,300002,Fila,FALSE,3800,0,NULL
168640,300004,Calvin Klein,FALSE,3843,0,NULL
168641,300002,Rolex,FALSE,3916,0,NULL
168642,300002,Old Navy,FALSE,1325,0,NULL
168643,300004,Next,FALSE,31,0,NULL
168644,300001,The North Face,FALSE,3507,0,NULL
168645,300004,Under Armour,FALSE,753,0,NULL
168646,300004,Bottega Veneta,FALSE,4513,0,NULL
168647,300003,Rolex,FALSE,4667,0,NULL
168648,300001,Skechers,FALSE,3278,0,NULL
168649,300003,Chanel,FALSE,4305,0,NULL
168650,300003,Primark / Penney's,FALSE,4197,0,NULL
168651,300003,Fila,FALSE,1396,0,NULL
168652,300001,Puma,FALSE,1409,0,NULL
168653,300001,Ray-Ban,FALSE,3129,0,NULL
168654,300004,Next,FALSE,537,0,NULL
168655,300004,Dior,FALSE,3392,0,NULL
168656,300003,UNIQLO,FALSE,3559,0,NULL
168657,300003,Celine,FALSE,991,0,NULL
168658,300004,Ralph Lauren,FALSE,399,0,NULL
168659,300002,Tiffany & Co.,FALSE,2744,0,NULL
168660,300004,Lao Feng Xiang,FALSE,3958,0,NULL
168661,300004,Puma,FALSE,3344,0,NULL
168662,300002,Armani,FALSE,2473,0,NULL
168663,300004,Bosideng,FALSE,4406,0,NULL
168664,300001,Prada,FALSE,932,0,NULL
168665,300001,Victoria's Secret,FALSE,4184,0,NULL
168666,300004,Bulgari,FALSE,3419,0,NULL
168667,300002,Louis Vuitton,FALSE,4287,0,NULL
168668,300002,Bosideng,FALSE,123,0,NULL
168669,300003,Hermès,FALSE,1524,0,NULL
168670,300001,Chanel,FALSE,3327,0,NULL
168671,300003,Rolex,FALSE,985,0,NULL
168672,300002,Primark / Penney's,FALSE,1818,0,NULL
168673,300001,H&M,FALSE,2150,0,NULL
168674,300004,Fila,FALSE,1789,0,NULL
168675,300002,Anta,FALSE,675,0,NULL
168676,300003,UNIQLO,FALSE,4931,0,NULL
168677,300001,Next,FALSE,1720,0,NULL
168678,300002,Moncler,FALSE,3657,0,NULL
168679,300002,Skechers,FALSE,46,0,NULL
168680,300004,Puma,FALSE,2048,0,NULL
168681,300001,Ray-Ban,FALSE,3998,0,NULL
168682,300001,Chanel,FALSE,4684,0,NULL
168683,300002,Omega,FALSE,4933,0,NULL
168684,300004,Louis Vuitton,FALSE,1147,0,NULL
168685,300001,Cartier,FALSE,2719,0,NULL
168686,300002,Bulgari,FALSE,4511,0,NULL
168687,300002,Ray-Ban,FALSE,681,0,NULL
168688,300002,Calvin Klein,FALSE,1806,0,NULL
168689,300004,Cartier,FALSE,3885,0,NULL
168690,300003,Tiffany & Co.,FALSE,1439,0,NULL
168691,300001,Levi's,FALSE,3652,0,NULL
168692,300004,Hermès,FALSE,1694,0,NULL
168693,300001,Victoria's Secret,FALSE,3459,0,NULL
168694,300001,Under Armour,FALSE,4602,0,NULL
168695,300001,Louis Vuitton,FALSE,4824,0,NULL
168696,300001,Burberry,FALSE,3885,0,NULL
168697,300003,Anta,FALSE,2307,0,NULL
168698,300002,UNIQLO,FALSE,724,0,NULL
168699,300002,Michael Kors,FALSE,1211,0,NULL
168700,300004,Bosideng,FALSE,1122,0,NULL
168701,300002,Next,FALSE,3331,0,NULL
168702,300002,Celine,FALSE,911,0,NULL
168703,300001,H&M,FALSE,1168,0,NULL
168704,300003,Cartier,FALSE,2957,0,NULL
168705,300003,Old Navy,FALSE,2264,0,NULL
168706,300002,Hermès,FALSE,3170,0,NULL
168707,300004,The North Face,FALSE,4550,0,NULL
168708,300002,Boss,FALSE,4441,0,NULL
168709,300002,GUCCI,FALSE,3012,0,NULL
168710,300001,UNIQLO,FALSE,2478,0,NULL
168711,300002,Yves Saint Laurent,FALSE,2661,0,NULL
168712,300004,Ralph Lauren,FALSE,3439,0,NULL
168713,300003,Old Navy,FALSE,3229,0,NULL
168714,300002,Dior,FALSE,166,0,NULL
168715,300004,Skechers,FALSE,4122,0,NULL
168716,300001,Rolex,FALSE,2422,0,NULL
168717,300002,Nike,FALSE,1233,0,NULL
168718,300003,Calvin Klein,FALSE,1753,0,NULL
168719,300004,Cartier,FALSE,99,0,NULL
168720,300004,COACH,FALSE,2725,0,NULL
168721,300004,Lao Feng Xiang,FALSE,324,0,NULL
168722,300001,Dior,FALSE,3866,0,NULL
168723,300003,Van Cleef & Arpels,FALSE,1942,0,NULL
168724,300001,Bosideng,FALSE,4675,0,NULL
168725,300004,Givenchy,FALSE,1250,0,NULL
168726,300001,Lao Feng Xiang,FALSE,1538,0,NULL
168727,300003,Givenchy,FALSE,2628,0,NULL
168728,300001,Givenchy,FALSE,4307,0,NULL
168729,300004,GUCCI,FALSE,1264,0,NULL
168730,300001,COACH,FALSE,149,0,NULL
168731,300004,Primark / Penney's,FALSE,3807,0,NULL
168732,300001,Givenchy,FALSE,1527,0,NULL
168733,300002,Louis Vuitton,FALSE,1153,0,NULL
168734,300004,Puma,FALSE,422,0,NULL
168735,300004,TAG Heuer,FALSE,2542,0,NULL
168736,300001,Fila,FALSE,837,0,NULL
168737,300002,Yves Saint Laurent,FALSE,707,0,NULL
168738,300002,Rolex,FALSE,1928,0,NULL
168739,300004,Chanel,FALSE,4249,0,NULL
168740,300003,Pandora,FALSE,2565,0,NULL
168741,300004,Lao Feng Xiang,FALSE,3446,0,NULL
168742,300004,UNIQLO,FALSE,3663,0,NULL
168743,300003,Prada,FALSE,1476,0,NULL
168744,300001,Ralph Lauren,FALSE,3810,0,NULL
168745,300003,Pandora,FALSE,3278,0,NULL
168746,300004,Skechers,FALSE,3807,0,NULL
168747,300003,COACH,FALSE,162,0,NULL
168748,300001,Omega,FALSE,1934,0,NULL
168749,300002,Van Cleef & Arpels,FALSE,367,0,NULL
168750,300002,Primark / Penney's,FALSE,26,0,NULL
168751,300002,Old Navy,FALSE,3126,0,NULL
168752,300002,Van Cleef & Arpels,FALSE,4989,0,NULL
168753,300002,Li Ning,FALSE,1202,0,NULL
168754,300004,Louis Vuitton,FALSE,4367,0,NULL
168755,300004,Omega,FALSE,3248,0,NULL
168756,300001,The North Face,FALSE,2436,0,NULL
168757,300002,Burberry,FALSE,4562,0,NULL
168758,300004,Burberry,FALSE,3912,0,NULL
168759,300001,COACH,FALSE,2104,0,NULL
168760,300003,TAG Heuer,FALSE,4663,0,NULL
168761,300001,Chow Tai Fook,FALSE,2373,0,NULL
168762,300002,Michael Kors,FALSE,2523,0,NULL
168763,300001,Prada,FALSE,19,0,NULL
168764,300002,Adidas,FALSE,1458,0,NULL
168765,300001,UNIQLO,FALSE,3870,0,NULL
168766,300003,COACH,FALSE,4114,0,NULL
168767,300002,Skechers,FALSE,3395,0,NULL
168768,300002,Armani,FALSE,3931,0,NULL
168769,300003,Bottega Veneta,FALSE,493,0,NULL
168770,300002,Adidas,FALSE,3516,0,NULL
168771,300001,Puma,FALSE,2445,0,NULL
168772,300002,Louis Vuitton,FALSE,4924,0,NULL
168773,300001,Armani,FALSE,3887,0,NULL
168774,300001,Levi's,FALSE,560,0,NULL
168775,300004,Ray-Ban,FALSE,2768,0,NULL
168776,300001,Yves Saint Laurent,FALSE,1972,0,NULL
168777,300002,Chanel,FALSE,1328,0,NULL
168778,300002,The North Face,FALSE,4744,0,NULL
168779,300004,H&M,FALSE,2129,0,NULL
168780,300001,Next,FALSE,3351,0,NULL
168781,300003,Next,FALSE,69,0,NULL
168782,300002,Tiffany & Co.,FALSE,482,0,NULL
168783,300001,Ralph Lauren,FALSE,1941,0,NULL
168784,300004,Next,FALSE,1763,0,NULL
168785,300003,Nike,FALSE,1946,0,NULL
168786,300002,Tommy Hilfiger,FALSE,2869,0,NULL
168787,300004,Van Cleef & Arpels,FALSE,281,0,NULL
168788,300002,H&M,FALSE,2485,0,NULL
168789,300002,Dior,FALSE,3084,0,NULL
168790,300003,Cartier,FALSE,3518,0,NULL
168791,300002,Lululemon,FALSE,548,0,NULL
168792,300004,Anta,FALSE,400,0,NULL
168793,300004,GUCCI,FALSE,533,0,NULL
168794,300002,ZARA,FALSE,813,0,NULL
168795,300004,Louis Vuitton,FALSE,3104,0,NULL
168796,300004,The North Face,FALSE,1272,0,NULL
168797,300003,Ray-Ban,FALSE,3061,0,NULL
168798,300004,Ralph Lauren,FALSE,4333,0,NULL
168799,300003,Ray-Ban,FALSE,4615,0,NULL
168800,300002,Louis Vuitton,FALSE,183,0,NULL
168801,300002,ZARA,FALSE,711,0,NULL
168802,300001,ZARA,FALSE,715,0,NULL
168803,300003,Fila,FALSE,4513,0,NULL
168804,300001,Primark / Penney's,FALSE,312,0,NULL
168805,300003,Bosideng,FALSE,1918,0,NULL
168806,300001,Lululemon,FALSE,4686,0,NULL
168807,300004,ZARA,FALSE,894,0,NULL
168808,300003,Lao Feng Xiang,FALSE,1053,0,NULL
168809,300003,Moncler,FALSE,1533,0,NULL
168810,300001,Tommy Hilfiger,FALSE,1874,0,NULL
168811,300003,The North Face,FALSE,599,0,NULL
168812,300003,Celine,FALSE,4320,0,NULL
168813,300002,Yves Saint Laurent,FALSE,2933,0,NULL
168814,300004,Anta,FALSE,2848,0,NULL
168815,300004,Michael Kors,FALSE,3029,0,NULL
168816,300003,Levi's,FALSE,2573,0,NULL
168817,300003,Li Ning,FALSE,2065,0,NULL
168818,300002,Chow Tai Fook,FALSE,4406,0,NULL
168819,300002,Chow Tai Fook,FALSE,1317,0,NULL
168820,300001,Givenchy,FALSE,1846,0,NULL
168821,300003,Adidas,FALSE,1920,0,NULL
168822,300003,Cartier,FALSE,3927,0,NULL
168823,300001,UNIQLO,FALSE,3400,0,NULL
168824,300002,GUCCI,FALSE,4915,0,NULL
168825,300002,Under Armour,FALSE,4145,0,NULL
168826,300002,Bulgari,FALSE,3704,0,NULL
168827,300001,Rolex,FALSE,4123,0,NULL
168828,300002,TAG Heuer,FALSE,2922,0,NULL
168829,300003,Ray-Ban,FALSE,252,0,NULL
168830,300003,Calvin Klein,FALSE,1716,0,NULL
168831,300003,Omega,FALSE,3601,0,NULL
168832,300003,Nike,FALSE,4256,0,NULL
168833,300001,Chanel,FALSE,1931,0,NULL
168834,300003,Cartier,FALSE,988,0,NULL
168835,300003,Van Cleef & Arpels,FALSE,936,0,NULL
168836,300001,Primark / Penney's,FALSE,665,0,NULL
168837,300003,Puma,FALSE,1281,0,NULL
168838,300002,Tommy Hilfiger,FALSE,2630,0,NULL
168839,300004,Chow Tai Fook,FALSE,2464,0,NULL
168840,300002,Chow Tai Fook,FALSE,1102,0,NULL
168841,300003,Nike,FALSE,4568,0,NULL
168842,300003,Nike,FALSE,3229,0,NULL
168843,300002,Bottega Veneta,FALSE,1261,0,NULL
168844,300004,Rolex,FALSE,2101,0,NULL
168845,300001,Fila,FALSE,3031,0,NULL
168846,300002,GUCCI,FALSE,2481,0,NULL
168847,300001,Chow Tai Fook,FALSE,1017,0,NULL
168848,300004,Under Armour,FALSE,4178,0,NULL
168849,300003,Tiffany & Co.,FALSE,1555,0,NULL
168850,300003,Pandora,FALSE,1866,0,NULL
168851,300002,Tiffany & Co.,FALSE,2014,0,NULL
168852,300004,Next,FALSE,4993,0,NULL
168853,300004,Adidas,FALSE,2890,0,NULL
168854,300002,Anta,FALSE,3238,0,NULL
168855,300004,Boss,FALSE,1982,0,NULL
168856,300003,Chanel,FALSE,2213,0,NULL
168857,300002,Bulgari,FALSE,1198,0,NULL
168858,300001,Primark / Penney's,FALSE,2171,0,NULL
168859,300001,H&M,FALSE,811,0,NULL
168860,300004,Chow Tai Fook,FALSE,3167,0,NULL
168861,300003,Rolex,FALSE,1100,0,NULL
168862,300002,Rolex,FALSE,559,0,NULL
168863,300002,Bottega Veneta,FALSE,4363,0,NULL
168864,300003,Cartier,FALSE,3322,0,NULL
168865,300001,ZARA,FALSE,527,0,NULL
168866,300003,Puma,FALSE,4172,0,NULL
168867,300004,Puma,FALSE,3103,0,NULL
168868,300003,Moncler,FALSE,4461,0,NULL
168869,300003,Ray-Ban,FALSE,1756,0,NULL
168870,300001,Tommy Hilfiger,FALSE,2722,0,NULL
168871,300003,Celine,FALSE,80,0,NULL
168872,300002,Under Armour,FALSE,1709,0,NULL
168873,300001,Old Navy,FALSE,883,0,NULL
168874,300004,ZARA,FALSE,2052,0,NULL
168875,300003,Chanel,FALSE,797,0,NULL
168876,300003,Pandora,FALSE,1420,0,NULL
168877,300004,Cartier,FALSE,4051,0,NULL
168878,300004,Anta,FALSE,1648,0,NULL
168879,300002,Dior,FALSE,4834,0,NULL
168880,300001,Tommy Hilfiger,FALSE,2738,0,NULL
168881,300001,Ralph Lauren,FALSE,3597,0,NULL
168882,300002,Primark / Penney's,FALSE,3128,0,NULL
168883,300002,Pandora,FALSE,3434,0,NULL
168884,300004,Li Ning,FALSE,2706,0,NULL
168885,300004,Anta,FALSE,807,0,NULL
168886,300002,Givenchy,FALSE,2342,0,NULL
168887,300003,Skechers,FALSE,2155,0,NULL
168888,300004,Adidas,FALSE,4539,0,NULL
168889,300004,Lululemon,FALSE,3222,0,NULL
168890,300004,Hermès,FALSE,4372,0,NULL
168891,300001,Puma,FALSE,4667,0,NULL
168892,300002,Ralph Lauren,FALSE,3802,0,NULL
168893,300003,Adidas,FALSE,3102,0,NULL
168894,300004,Armani,FALSE,4002,0,NULL
168895,300003,Levi's,FALSE,2717,0,NULL
168896,300001,ZARA,FALSE,1510,0,NULL
168897,300003,Rolex,FALSE,3898,0,NULL
168898,300004,Levi's,FALSE,4112,0,NULL
168899,300001,Hermès,FALSE,4378,0,NULL
168900,300003,Pandora,FALSE,3092,0,NULL
168901,300004,Adidas,FALSE,4110,0,NULL
168902,300003,UNIQLO,FALSE,4757,0,NULL
168903,300001,TAG Heuer,FALSE,916,0,NULL
168904,300002,H&M,FALSE,580,0,NULL
168905,300002,Tommy Hilfiger,FALSE,1990,0,NULL
168906,300003,Victoria's Secret,FALSE,3207,0,NULL
168907,300002,Pandora,FALSE,1250,0,NULL
168908,300001,Yves Saint Laurent,FALSE,500,0,NULL
168909,300001,Chow Tai Fook,FALSE,1515,0,NULL
168910,300001,Cartier,FALSE,4567,0,NULL
168911,300004,Celine,FALSE,4286,0,NULL
168912,300002,Anta,FALSE,3707,0,NULL
168913,300003,Anta,FALSE,3871,0,NULL
168914,300002,Ray-Ban,FALSE,2111,0,NULL
168915,300001,Ray-Ban,FALSE,3362,0,NULL
168916,300003,Lao Feng Xiang,FALSE,4309,0,NULL
168917,300004,Hermès,FALSE,446,0,NULL
168918,300003,Skechers,FALSE,656,0,NULL
168919,300003,H&M,FALSE,2411,0,NULL
168920,300001,TAG Heuer,FALSE,1198,0,NULL
168921,300002,Van Cleef & Arpels,FALSE,2411,0,NULL
168922,300003,Lao Feng Xiang,FALSE,1741,0,NULL
168923,300003,Ralph Lauren,FALSE,3947,0,NULL
168924,300002,Cartier,FALSE,4623,0,NULL
168925,300001,Bosideng,FALSE,4863,0,NULL
168926,300004,Louis Vuitton,FALSE,602,0,NULL
168927,300003,Next,FALSE,3481,0,NULL
168928,300002,GUCCI,FALSE,4138,0,NULL
168929,300004,Primark / Penney's,FALSE,3463,0,NULL
168930,300001,Puma,FALSE,1985,0,NULL
168931,300001,Bottega Veneta,FALSE,124,0,NULL
168932,300002,Armani,FALSE,123,0,NULL
168933,300001,Skechers,FALSE,4584,0,NULL
168934,300001,Michael Kors,FALSE,1113,0,NULL
168935,300002,Next,FALSE,1588,0,NULL
168936,300002,Skechers,FALSE,2007,0,NULL
168937,300002,Anta,FALSE,958,0,NULL
168938,300003,Anta,FALSE,1089,0,NULL
168939,300002,Omega,FALSE,2110,0,NULL
168940,300004,Lululemon,FALSE,2930,0,NULL
168941,300003,ZARA,FALSE,2120,0,NULL
168942,300003,Ray-Ban,FALSE,1654,0,NULL
168943,300003,Ray-Ban,FALSE,1526,0,NULL
168944,300002,Li Ning,FALSE,2799,0,NULL
168945,300003,Chanel,FALSE,3325,0,NULL
168946,300004,Givenchy,FALSE,1056,0,NULL
168947,300001,Adidas,FALSE,1425,0,NULL
168948,300004,UNIQLO,FALSE,1979,0,NULL
168949,300003,Lululemon,FALSE,1684,0,NULL
168950,300003,Dior,FALSE,3234,0,NULL
168951,300001,UNIQLO,FALSE,2399,0,NULL
168952,300003,Cartier,FALSE,1210,0,NULL
168953,300001,Bulgari,FALSE,4389,0,NULL
168954,300003,Bulgari,FALSE,4071,0,NULL
168955,300004,Yves Saint Laurent,FALSE,4003,0,NULL
168956,300003,Yves Saint Laurent,FALSE,1641,0,NULL
168957,300002,Burberry,FALSE,1125,0,NULL
168958,300001,Li Ning,FALSE,3604,0,NULL
168959,300004,COACH,FALSE,4853,0,NULL
168960,300001,H&M,FALSE,3459,0,NULL
168961,300003,Boss,FALSE,810,0,NULL
168962,300003,Omega,FALSE,1761,0,NULL
168963,300003,Louis Vuitton,FALSE,2984,0,NULL
168964,300004,Adidas,FALSE,4118,0,NULL
168965,300004,Primark / Penney's,FALSE,373,0,NULL
168966,300001,Louis Vuitton,FALSE,38,0,NULL
168967,300001,Hermès,FALSE,1498,0,NULL
168968,300002,Burberry,FALSE,930,0,NULL
168969,300003,Fila,FALSE,538,0,NULL
168970,300001,Primark / Penney's,FALSE,826,0,NULL
168971,300001,Old Navy,FALSE,433,0,NULL
168972,300003,UNIQLO,FALSE,1518,0,NULL
168973,300004,Calvin Klein,FALSE,4427,0,NULL
168974,300004,ZARA,FALSE,2194,0,NULL
168975,300001,Tiffany & Co.,FALSE,529,0,NULL
168976,300001,H&M,FALSE,3750,0,NULL
168977,300004,Celine,FALSE,4701,0,NULL
168978,300003,Rolex,FALSE,3468,0,NULL
168979,300004,GUCCI,FALSE,2614,0,NULL
168980,300001,COACH,FALSE,1733,0,NULL
168981,300001,Puma,FALSE,4111,0,NULL
168982,300004,The North Face,FALSE,4204,0,NULL
168983,300004,Bosideng,FALSE,75,0,NULL
168984,300002,Bosideng,FALSE,2914,0,NULL
168985,300002,Calvin Klein,FALSE,3082,0,NULL
168986,300001,Calvin Klein,FALSE,303,0,NULL
168987,300003,Chanel,FALSE,459,0,NULL
168988,300004,Bulgari,FALSE,4076,0,NULL
168989,300004,Givenchy,FALSE,3863,0,NULL
168990,300004,Bottega Veneta,FALSE,3429,0,NULL
168991,300001,Yves Saint Laurent,FALSE,2570,0,NULL
168992,300001,Pandora,FALSE,3398,0,NULL
168993,300004,Michael Kors,FALSE,4445,0,NULL
168994,300002,Armani,FALSE,233,0,NULL
168995,300003,Fila,FALSE,1899,0,NULL
168996,300002,Pandora,FALSE,1741,0,NULL
168997,300001,Boss,FALSE,71,0,NULL
168998,300001,Dior,FALSE,3579,0,NULL
168999,300001,ZARA,FALSE,24,0,NULL
169000,300004,Fila,FALSE,135,0,NULL
169001,300001,Ray-Ban,FALSE,1126,0,NULL
169002,300002,Van Cleef & Arpels,FALSE,370,0,NULL
169003,300004,COACH,FALSE,4,0,NULL
169004,300001,Levi's,FALSE,4301,0,NULL
169005,300001,COACH,FALSE,3128,0,NULL
169006,300001,Adidas,FALSE,1748,0,NULL
169007,300003,Moncler,FALSE,4648,0,NULL
169008,300003,Chanel,FALSE,2635,0,NULL
169009,300003,Skechers,FALSE,3103,0,NULL
169010,300001,Burberry,FALSE,4256,0,NULL
169011,300003,Tiffany & Co.,FALSE,892,0,NULL
169012,300004,Chanel,FALSE,1418,0,NULL
169013,300003,Omega,FALSE,4648,0,NULL
169014,300001,Givenchy,FALSE,1329,0,NULL
169015,300003,Dior,FALSE,841,0,NULL
169016,300001,Chow Tai Fook,FALSE,3398,0,NULL
169017,300004,TAG Heuer,FALSE,946,0,NULL
169018,300002,Skechers,FALSE,870,0,NULL
169019,300003,Moncler,FALSE,3420,0,NULL
169020,300001,Bottega Veneta,FALSE,4320,0,NULL
169021,300001,Omega,FALSE,135,0,NULL
169022,300004,Cartier,FALSE,4251,0,NULL
169023,300004,Bulgari,FALSE,4067,0,NULL
169024,300002,Rolex,FALSE,362,0,NULL
169025,300003,Cartier,FALSE,4180,0,NULL
169026,300004,Givenchy,FALSE,3306,0,NULL
169027,300003,Fila,FALSE,431,0,NULL
169028,300001,Calvin Klein,FALSE,1903,0,NULL
169029,300003,Nike,FALSE,2606,0,NULL
169030,300004,Next,FALSE,4926,0,NULL
169031,300002,Bulgari,FALSE,1243,0,NULL
169032,300002,Victoria's Secret,FALSE,621,0,NULL
169033,300003,Hermès,FALSE,4936,0,NULL
169034,300001,Lululemon,FALSE,280,0,NULL
169035,300001,Tiffany & Co.,FALSE,1436,0,NULL
169036,300001,Van Cleef & Arpels,FALSE,2002,0,NULL
169037,300003,Under Armour,FALSE,839,0,NULL
169038,300004,Yves Saint Laurent,FALSE,4630,0,NULL
169039,300004,Bosideng,FALSE,3383,0,NULL
169040,300003,Omega,FALSE,4832,0,NULL
169041,300002,Yves Saint Laurent,FALSE,4487,0,NULL
169042,300003,Dior,FALSE,2712,0,NULL
169043,300003,Lao Feng Xiang,FALSE,2283,0,NULL
169044,300002,Tommy Hilfiger,FALSE,104,0,NULL
169045,300004,Bosideng,FALSE,4758,0,NULL
169046,300002,Yves Saint Laurent,FALSE,2618,0,NULL
169047,300003,Chanel,FALSE,3734,0,NULL
169048,300001,Bottega Veneta,FALSE,4730,0,NULL
169049,300003,Givenchy,FALSE,1677,0,NULL
169050,300003,Adidas,FALSE,2387,0,NULL
169051,300004,The North Face,FALSE,4053,0,NULL
169052,300003,Primark / Penney's,FALSE,2628,0,NULL
169053,300004,The North Face,FALSE,4020,0,NULL
169054,300004,Tiffany & Co.,FALSE,4025,0,NULL
169055,300004,Burberry,FALSE,2806,0,NULL
169056,300001,Michael Kors,FALSE,1862,0,NULL
169057,300003,Pandora,FALSE,2377,0,NULL
169058,300004,Yves Saint Laurent,FALSE,103,0,NULL
169059,300004,H&M,FALSE,1813,0,NULL
169060,300004,Next,FALSE,2423,0,NULL
169061,300003,Boss,FALSE,2484,0,NULL
169062,300002,Burberry,FALSE,3239,0,NULL
169063,300003,COACH,FALSE,1700,0,NULL
169064,300004,Puma,FALSE,3909,0,NULL
169065,300004,H&M,FALSE,869,0,NULL
169066,300001,Calvin Klein,FALSE,4083,0,NULL
169067,300002,Skechers,FALSE,12,0,NULL
169068,300003,Tommy Hilfiger,FALSE,262,0,NULL
169069,300003,Michael Kors,FALSE,2203,0,NULL
169070,300002,Lululemon,FALSE,1857,0,NULL
169071,300002,Puma,FALSE,375,0,NULL
169072,300004,Omega,FALSE,240,0,NULL
169073,300002,Ray-Ban,FALSE,1006,0,NULL
169074,300004,Moncler,FALSE,4462,0,NULL
169075,300003,Ray-Ban,FALSE,3310,0,NULL
169076,300004,Lululemon,FALSE,4373,0,NULL
169077,300002,Under Armour,FALSE,855,0,NULL
169078,300003,Armani,FALSE,3740,0,NULL
169079,300002,Chanel,FALSE,2592,0,NULL
169080,300001,Van Cleef & Arpels,FALSE,3047,0,NULL
169081,300002,Lululemon,FALSE,1952,0,NULL
169082,300001,Michael Kors,FALSE,4117,0,NULL
169083,300003,Yves Saint Laurent,FALSE,2194,0,NULL
169084,300001,Nike,FALSE,449,0,NULL
169085,300004,Levi's,FALSE,805,0,NULL
169086,300002,Moncler,FALSE,4084,0,NULL
169087,300003,TAG Heuer,FALSE,3616,0,NULL
169088,300001,Ray-Ban,FALSE,2469,0,NULL
169089,300003,GUCCI,FALSE,320,0,NULL
169090,300004,COACH,FALSE,2621,0,NULL
169091,300002,UNIQLO,FALSE,1233,0,NULL
169092,300002,Old Navy,FALSE,1874,0,NULL
169093,300004,Hermès,FALSE,4445,0,NULL
169094,300002,Anta,FALSE,4332,0,NULL
169095,300003,Dior,FALSE,359,0,NULL
169096,300004,Michael Kors,FALSE,3105,0,NULL
169097,300001,Boss,FALSE,4865,0,NULL
169098,300003,Rolex,FALSE,1618,0,NULL
169099,300004,Under Armour,FALSE,543,0,NULL
169100,300004,Lululemon,FALSE,313,0,NULL
169101,300001,Old Navy,FALSE,3648,0,NULL
169102,300004,ZARA,FALSE,2947,0,NULL
169103,300004,Dior,FALSE,802,0,NULL
169104,300002,Fila,FALSE,4702,0,NULL
169105,300001,Nike,FALSE,2787,0,NULL
169106,300004,Next,FALSE,861,0,NULL
169107,300002,Dior,FALSE,299,0,NULL
169108,300002,Li Ning,FALSE,1615,0,NULL
169109,300003,Ralph Lauren,FALSE,4463,0,NULL
169110,300004,Armani,FALSE,2828,0,NULL
169111,300003,Hermès,FALSE,4297,0,NULL
169112,300001,H&M,FALSE,464,0,NULL
169113,300001,Armani,FALSE,4057,0,NULL
169114,300003,Prada,FALSE,4885,0,NULL
169115,300002,Louis Vuitton,FALSE,3311,0,NULL
169116,300004,Old Navy,FALSE,427,0,NULL
169117,300002,Puma,FALSE,2544,0,NULL
169118,300002,GUCCI,FALSE,3170,0,NULL
169119,300002,GUCCI,FALSE,771,0,NULL
169120,300001,H&M,FALSE,4710,0,NULL
169121,300001,Old Navy,FALSE,2004,0,NULL
169122,300004,Primark / Penney's,FALSE,1885,0,NULL
169123,300001,Old Navy,FALSE,3189,0,NULL
169124,300002,Chow Tai Fook,FALSE,3354,0,NULL
169125,300003,Adidas,FALSE,3439,0,NULL
169126,300001,UNIQLO,FALSE,2982,0,NULL
169127,300003,Armani,FALSE,2542,0,NULL
169128,300004,Skechers,FALSE,3540,0,NULL
169129,300004,Lao Feng Xiang,FALSE,495,0,NULL
169130,300002,Victoria's Secret,FALSE,2988,0,NULL
169131,300001,Dior,FALSE,3340,0,NULL
169132,300001,Yves Saint Laurent,FALSE,1174,0,NULL
169133,300003,COACH,FALSE,4986,0,NULL
169134,300002,Louis Vuitton,FALSE,852,0,NULL
169135,300002,UNIQLO,FALSE,894,0,NULL
169136,300002,Victoria's Secret,FALSE,3873,0,NULL
169137,300003,Prada,FALSE,1842,0,NULL
169138,300001,Yves Saint Laurent,FALSE,3599,0,NULL
169139,300001,Rolex,FALSE,377,0,NULL
169140,300001,Chanel,FALSE,3922,0,NULL
169141,300001,Boss,FALSE,457,0,NULL
169142,300002,Lululemon,FALSE,4370,0,NULL
169143,300002,Ralph Lauren,FALSE,4808,0,NULL
169144,300001,TAG Heuer,FALSE,2841,0,NULL
169145,300004,Lululemon,FALSE,2662,0,NULL
169146,300002,Omega,FALSE,4189,0,NULL
169147,300003,Lao Feng Xiang,FALSE,370,0,NULL
169148,300002,Rolex,FALSE,3028,0,NULL
169149,300002,Old Navy,FALSE,4189,0,NULL
169150,300004,Cartier,FALSE,670,0,NULL
169151,300001,Boss,FALSE,739,0,NULL
169152,300002,Armani,FALSE,3547,0,NULL
169153,300001,Lululemon,FALSE,4221,0,NULL
169154,300002,Yves Saint Laurent,FALSE,1321,0,NULL
169155,300003,Bulgari,FALSE,1998,0,NULL
169156,300003,Pandora,FALSE,2631,0,NULL
169157,300001,Chow Tai Fook,FALSE,838,0,NULL
169158,300001,Dior,FALSE,4944,0,NULL
169159,300004,Chow Tai Fook,FALSE,2419,0,NULL
169160,300002,Louis Vuitton,FALSE,4901,0,NULL
169161,300002,Louis Vuitton,FALSE,4638,0,NULL
169162,300003,Anta,FALSE,2055,0,NULL
169163,300004,The North Face,FALSE,2472,0,NULL
169164,300001,Michael Kors,FALSE,1856,0,NULL
169165,300003,H&M,FALSE,2209,0,NULL
169166,300004,Fila,FALSE,3137,0,NULL
169167,300002,Li Ning,FALSE,3591,0,NULL
169168,300004,Dior,FALSE,148,0,NULL
